query_id;subject_id;dN;dS;dNdS;perc_identity;num_ident_matches;alig_length;mismatches;gap_openings;n_gaps;pos_match;ppos;q_start;q_end;q_len;qcov;qcovhsp;s_start;s_end;s_len;evalue;bit_score;score_raw
AT5G62930.1;XM_010547708.1;0.09545;0.7562;0.1262;83.128;202;243;41;0;0;218;89.71;1;243;243;100;100;1;243;243;2.79e-157;436;1122
AT5G62940.1;XM_010552495.2;0.1469;1.857;0.07912;61.968;233;376;84;13;59;272;72.34;1;371;373;99;99;1;322;324;2.88e-134;387;993
AT5G62950.1;NewID_00013717;0.09732;0.8029;0.1212;77.778;105;135;27;1;3;116;85.93;1;135;140;96;96;1;132;150;1.15e-69;207;526
AT5G62960.1;NewID_00147767;0.1025;1.084;0.09458;81.25;273;336;54;4;9;293;87.2;14;348;348;96;96;7;334;334;0;561;1445
AT5G62960.2;NewID_00109584;0.1157;1.06;0.1091;80.471;239;297;49;3;9;257;86.53;14;310;310;96;96;11;298;298;3.3e-177;492;1266
AT5G62990.1;NewID_00091607;0.1437;0.8028;0.1791;74.297;370;498;119;6;9;423;84.94;3;495;495;99;99;1;494;494;0;697;1800
AT5G63000.1;XM_010547704.2;0.1196;0.7011;0.1705;78.818;160;203;41;2;2;181;89.16;1;202;202;100;100;1;202;202;1.06e-114;325;833
AT5G63010.1;XM_010548119.1;0.1717;0.9346;0.1837;74.766;240;321;75;4;6;270;84.11;23;338;344;92;92;87;406;409;2.41e-175;493;1269
AT5G63030.1;NewID_00108751;0.1211;0.8737;0.1386;77.778;98;126;28;0;0;113;89.68;1;126;126;100;100;1;126;126;8.33e-72;211;536
AT5G63050.1;NewID_00091606;0.1919;0.8108;0.2366;67.341;233;346;111;2;2;286;82.66;1;346;346;100;100;1;344;344;1.98e-176;493;1269
AT5G63060.1;XM_010521238.1;0.1193;0.8913;0.1339;77.652;205;264;57;2;2;234;88.64;1;264;264;100;100;1;262;262;4.03e-151;422;1086
AT5G63080.1;XM_010552387.1;0.1708;0.7903;0.2161;71.645;331;462;118;2;13;379;82.03;1;450;463;97;97;1;461;482;0;697;1799
AT5G63090.1;XM_019203410.1;0.1224;0.8668;0.1412;75.13;145;193;34;5;14;151;78.24;1;187;187;100;100;1;185;185;1.83e-83;245;625
AT5G63100.1;NewID_00147071;0.1806;0.8679;0.2081;69.706;237;340;84;4;19;274;80.59;1;324;330;98;98;1;337;340;4.01e-154;436;1121
AT5G63110.1;XM_010552393.2;0.08107;0.8395;0.09656;87.069;404;464;58;2;2;437;94.18;1;463;472;98;98;1;463;471;0;837;2161
AT5G63120.2;XM_010552394.2;0.1016;0.8262;0.1229;82.353;448;544;88;2;8;484;88.97;1;543;592;92;92;1;537;577;0;857;2214
AT5G63130.1;XM_010552395.2;0.23;0.997;0.2307;65.789;125;190;59;5;6;150;78.95;4;193;193;98;98;81;264;264;1.29e-79;238;608
AT5G63135.1;XM_010521233.2;0.08946;0.7825;0.1143;84;84;100;16;0;0;94;94;1;100;100;100;100;1;100;100;2.27e-46;144;364
AT5G63140.1;XM_010552404.2;0.1711;1.08;0.1584;72.324;277;383;102;2;4;317;82.77;1;383;390;98;98;1;379;389;0;585;1507
AT5G63150.1;XM_019203903.1;0.439;NA;NA;42.958;61;142;69;6;12;83;58.45;1;139;139;100;100;1;133;133;4.65e-12;59.7;143
AT5G63180.1;XM_010547686.2;0.1155;1.227;0.09416;80.741;327;405;76;1;2;361;89.14;29;433;433;94;94;11;413;413;0;682;1760
AT5G63190.1;NewID_00091597;0.1147;0.7521;0.1525;80.171;562;701;136;3;3;625;89.16;1;701;703;99;99;1;698;700;0;1151;2978
AT5G63200.1;XM_010547681.2;0.08769;0.6269;0.1399;81.873;542;662;107;6;13;588;88.82;1;650;650;100;100;1;661;661;0;1057;2734
AT5G63220.1;XM_010521813.2;0.07789;0.67;0.1162;84.663;276;326;49;1;1;304;93.25;1;325;325;100;100;1;326;326;0;581;1498
AT5G63270.1;XM_010521225.2;0.1729;0.8056;0.2146;69.136;56;81;24;1;1;66;81.48;1;81;81;100;100;1;80;80;2.59e-34;112;281
AT5G63280.1;XM_010552413.2;0.1331;0.5936;0.2243;77.206;210;272;60;1;2;237;87.13;1;272;272;100;100;1;270;270;4.96e-145;407;1047
AT5G63290.1;XM_010547674.2;0.1221;0.6954;0.1757;79.261;386;487;97;4;4;434;89.12;1;485;485;100;100;1;485;485;0;790;2039
AT5G63310.1;XM_010547672.2;0.1274;0.6031;0.2113;84.804;173;204;29;1;2;184;90.2;31;232;232;87;87;35;238;238;2.05e-125;355;911
AT5G63320.1;XM_010521218.2;0.2655;0.6825;0.3891;54.057;513;949;354;18;82;644;67.86;1;934;1062;88;88;24;905;928;0;733;1892
AT5G63320.2;XM_010521220.2;0.2163;0.5393;0.4011;62.423;304;487;152;6;31;364;74.74;1;475;478;99;99;24;491;492;0;530;1365
AT5G63350.1;XM_010552419.2;0.2408;0.8706;0.2766;64.379;197;306;97;7;12;229;74.84;1;303;303;100;100;1;297;297;1.83e-130;373;958
AT5G63370.1;XM_010547655.2;0.1942;0.8631;0.225;60.563;387;639;178;13;74;459;71.83;1;612;613;99;99;1;592;594;0;700;1807
AT5G63380.1;XM_010522309.1;0.1331;1.061;0.1255;70.609;394;558;112;2;52;459;82.26;6;563;563;99;99;15;520;520;0;802;2072
AT5G63390.1;XM_010552421.1;0.142;1.03;0.1378;76.014;431;567;128;5;8;488;86.07;1;560;560;100;100;1;566;566;0;828;2138
AT5G63410.1;XM_010521214.1;0.1336;0.8529;0.1566;75.624;515;681;150;8;16;579;85.02;1;674;681;99;99;1;672;681;0;997;2577
AT5G63420.1;XM_010521212.2;0.09987;0.6406;0.1559;80.786;740;916;157;11;19;822;89.74;2;911;912;99;99;1;903;905;0;1468;3800
AT5G63440.2;XM_010547652.1;0.02656;0.7016;0.03785;94.85;221;233;12;0;0;230;98.71;1;233;233;100;100;1;233;233;2.34e-168;463;1192
AT5G63460.1;XM_010547650.2;0.1013;0.5695;0.1779;80.952;119;147;28;0;0;133;90.48;16;162;163;90;90;19;165;167;9.16e-85;246;629
AT5G63470.1;XM_010552436.2;0.05036;1.405;0.03585;84.615;187;221;21;5;13;198;89.59;32;251;251;88;88;32;240;240;3.53e-122;348;892
AT5G63480.2;NewID_00147746;0.1385;1.195;0.1159;72.472;129;178;41;2;8;147;82.58;2;179;179;99;99;18;187;187;4.11e-78;231;589
AT5G63490.1;XM_010547645.2;0.1174;0.6128;0.1916;79.304;433;546;108;5;5;487;89.19;1;544;544;100;100;1;543;543;0;823;2125
AT5G63520.1;XM_010521204.2;0.3515;0.832;0.4225;51.679;277;536;235;9;24;364;67.91;4;528;530;99;99;13;535;543;1.52e-169;491;1263
AT5G63530.2;XM_010547643.2;0.1644;0.9283;0.1771;63.522;202;318;84;8;32;235;73.9;34;341;341;90;90;36;331;331;1.43e-96;290;741
AT5G63540.2;XM_010521201.2;0.2306;0.6828;0.3378;58.14;375;645;202;11;68;453;70.23;38;678;678;95;95;43;623;623;0;674;1738
AT5G63550.2;XM_010521199.1;0.1938;0.8088;0.2396;61.224;300;490;144;7;46;352;71.84;1;485;532;91;91;1;449;491;6.96e-152;444;1142
AT5G63560.1;XM_010552442.1;0.1063;0.9793;0.1085;82.217;356;433;70;3;7;389;89.84;1;427;427;100;100;49;480;480;0;726;1875
AT5G63610.1;XM_010547991.2;0.06901;0.8924;0.07733;87.448;418;478;52;2;8;438;91.63;1;471;471;100;100;1;477;477;0;862;2226
AT5G63620.1;XM_010523114.1;0.09083;1.052;0.0863;81.406;359;441;67;2;15;384;87.07;1;428;428;100;100;1;439;439;0;731;1886
AT5G63640.1;NewID_00091805;0.1229;0.6677;0.184;69.247;322;465;96;9;47;352;75.7;1;425;448;95;95;1;458;476;0;549;1414
AT5G63660.1;XM_019203085.1;0.2098;0.8892;0.2359;78.431;40;51;11;0;0;42;82.35;24;74;74;69;69;23;73;73;3.83e-22;81.3;199
AT5G63690.1;NewID_00136580;0.1758;0.9292;0.1892;71.014;98;138;40;0;0;112;81.16;1;138;140;99;99;9;146;148;8.45e-72;212;539
AT5G63700.1;XM_010523102.1;0.2616;0.7155;0.3656;54.766;316;577;189;9;72;391;67.76;18;586;603;94;94;7;519;547;0;551;1419
AT5G63720.1;NewID_00017430;0.3932;1.539;0.2554;37.805;124;328;150;13;54;183;55.79;180;476;493;73;60;359;663;671;1.3e-32;132;332
AT5G63770.1;XM_010547995.2;0.08552;0.6817;0.1254;83.497;597;715;112;3;6;644;90.07;1;713;713;100;100;1;711;711;0;1240;3209
AT5G63780.1;XM_010522994.1;0.1356;0.6981;0.1942;76.965;284;369;79;4;6;316;85.64;1;366;368;99;99;1;366;367;0;557;1435
AT5G63800.1;XM_010549377.2;0.1611;1.051;0.1532;73.435;528;719;186;3;5;607;84.42;1;715;719;99;99;1;718;725;0;1119;2894
AT5G63810.1;XM_010522946.1;0.1067;0.7286;0.1464;81.216;601;740;129;3;10;657;88.78;3;740;742;99;99;2;733;737;0;1272;3292
AT5G63830.1;XM_019203659.1;0.2428;1.011;0.2402;62.222;252;405;142;7;11;311;76.79;7;405;407;98;98;5;404;406;7.39e-173;489;1259
AT5G63840.1;XM_010522934.2;0.06031;0.7619;0.07915;87.757;810;923;111;2;2;861;93.28;1;922;922;100;100;1;922;922;0;1690;4377
AT5G63860.1;XM_010528902.1;0.09479;0.7261;0.1306;83.908;365;435;59;2;11;394;90.57;15;441;441;97;97;4;435;435;0;751;1940
AT5G63870.1;XM_019200688.1;0.111;0.9961;0.1114;77.083;296;384;78;2;10;338;88.02;26;408;414;93;93;1;375;376;0;622;1604
AT5G63880.1;XM_010549374.2;0.05453;0.7373;0.07395;87.387;194;222;26;1;2;209;94.14;1;220;220;100;100;1;222;222;6.24e-134;375;964
AT5G63890.2;XM_010522022.2;0.06557;0.7388;0.08875;87.002;415;477;52;2;10;444;93.08;1;467;467;100;100;1;477;477;0;832;2150
AT5G63900.1;XM_010558209.1;0.3968;1.548;0.2562;46.126;256;555;240;16;59;338;60.9;7;557;558;99;99;9;508;514;1.11e-149;440;1132
AT5G63905.1;XM_010558150.2;0.09674;0.7192;0.1345;83.117;64;77;13;0;0;70;90.91;1;77;77;100;100;1;77;77;2.86e-31;104;260
AT5G63910.1;NewID_00091824;0.2024;0.7558;0.2678;69.392;331;477;135;3;11;390;81.76;29;496;501;93;93;26;500;501;0;678;1750
AT5G63920.1;XM_010548021.1;0.07297;0.5822;0.1253;84.532;776;918;128;3;14;835;90.96;1;918;927;99;99;1;904;907;0;1588;4113
AT5G63930.1;XM_010552514.1;0.1581;0.9512;0.1662;75.78;826;1090;235;7;29;918;84.22;15;1094;1103;98;98;22;1092;1093;0;1579;4089
AT5G63940.1;NewID_00014653;0.1502;0.6506;0.2308;74.566;516;692;174;2;2;587;84.83;16;706;706;98;98;20;710;710;0;1035;2676
AT5G63950.1;XM_010522886.1;0.1566;0.6518;0.2403;71.968;801;1113;281;12;31;927;83.29;1;1091;1091;100;100;1;1104;1104;0;1546;4002
AT5G63960.2;XM_010548024.1;0.06849;0.6215;0.1102;85.573;955;1116;139;4;22;1026;91.94;1;1113;1113;100;100;1;1097;1097;0;1974;5113
AT5G63970.1;XM_010522853.1;0.1277;0.8462;0.1509;77.957;290;372;75;3;7;322;86.56;1;368;368;100;100;1;369;369;0;604;1558
AT5G63980.1;NewID_00014651;0.06103;0.8409;0.07258;88.406;305;345;40;0;0;328;95.07;3;347;354;97;97;48;392;396;0;615;1587
AT5G63990.1;XM_010548026.2;0.129;0.9065;0.1424;78.261;270;345;72;2;3;306;88.7;1;345;358;96;96;1;342;347;0;535;1378
AT5G64000.1;XM_010549368.2;0.1629;0.8012;0.2033;72.622;252;347;92;1;3;295;85.01;1;347;348;99;99;6;349;356;0;520;1339
AT5G64010.1;NewID_00091827;0.1864;0.6141;0.3035;65.272;156;239;68;4;15;178;74.48;1;237;237;100;100;1;226;226;5.23e-101;293;750
AT5G64020.1;XM_010522829.2;0.1117;1.022;0.1092;80.44;329;409;74;3;6;365;89.24;1;409;409;100;100;1;403;403;0;675;1741
AT5G64030.1;NewID_00014650;0.1278;0.752;0.17;75.632;658;870;164;8;48;727;83.56;1;830;830;100;100;1;862;890;0;1321;3420
AT5G64040.1;XM_010522798.2;0.09434;0.9044;0.1043;78.531;139;177;30;5;8;152;85.88;1;172;172;100;100;1;174;174;5.12e-92;265;678
AT5G64050.1;XM_010522765.1;0.07562;0.6594;0.1147;86.364;494;572;75;2;3;531;92.83;1;571;571;100;100;1;570;570;0;1025;2651
AT5G64070.1;XM_010522743.1;0.08444;0.5508;0.1533;83.274;936;1124;173;4;15;1019;90.66;1;1122;1122;100;100;1;1111;1111;0;1821;4717
AT5G64080.1;XM_010522730.1;0.2221;0.9903;0.2243;63.006;109;173;59;4;5;128;73.99;9;178;183;93;93;10;180;184;1.82e-58;181;460
AT5G64090.1;NewID_00096933;0.1198;0.8964;0.1336;77.59;322;415;74;4;19;350;84.34;1;415;449;92;92;1;396;403;0;575;1483
AT5G64100.1;XM_010549360.1;0.1649;1.284;0.1285;70;245;350;86;3;19;265;75.71;1;332;332;100;100;1;349;349;2.83e-165;464;1195
AT5G64130.1;XM_010522719.1;0.1018;0.84;0.1211;82.727;91;110;16;1;3;98;89.09;1;107;116;92;92;1;110;111;8.34e-62;184;468
AT5G64150.1;NewID_00096325;0.1481;0.7493;0.1976;71.688;276;385;97;6;12;312;81.04;1;378;378;100;100;1;380;391;0;531;1369
AT5G64160.1;XM_010548032.2;0.1872;0.8701;0.2152;71.515;118;165;42;3;5;130;78.79;1;161;228;71;71;1;164;171;1.28e-62;193;491
AT5G64170.1;NewID_00016836;0.2417;0.5868;0.4119;59.38;345;581;220;4;16;415;71.43;1;565;567;99;99;2;582;583;0;660;1702
AT5G64170.2;XM_010522674.1;0.2474;0.5908;0.4188;58.479;369;631;246;4;16;448;71;1;615;617;99;99;1;631;632;0;701;1808
AT5G64180.1;NewID_00014649;0.06121;1.095;0.0559;88.235;135;153;18;0;0;147;96.08;1;153;159;96;96;1;153;154;1.77e-77;227;579
AT5G64190.2;XM_010522650.2;0.1739;1.073;0.1621;69.941;356;509;142;7;11;424;83.3;1;504;504;100;100;1;503;503;0;701;1810
AT5G64200.1;XM_010549356.2;0.1073;0.8774;0.1223;70.714;198;280;59;7;23;216;77.14;1;265;304;87;87;1;272;278;2.44e-93;278;711
AT5G64210.1;XM_010549351.2;0.1229;1.321;0.09307;72.549;259;357;79;6;19;291;81.51;1;354;354;100;100;1;341;341;0;522;1345
AT5G64220.1;XM_010522629.1;0.1543;0.6648;0.2321;73.494;793;1079;254;12;32;890;82.48;1;1051;1051;100;100;1;1075;1075;0;1555;4026
AT5G64230.1;XM_010522620.2;0.245;1.047;0.234;61.214;232;379;135;6;12;288;75.99;1;378;380;99;99;1;368;372;9.61e-154;438;1127
AT5G64240.2;XM_010528880.1;0.1964;1.283;0.1531;66.94;245;366;113;4;8;290;79.23;1;363;363;100;100;1;361;361;1.37e-177;498;1281
AT5G64250.2;XM_010522604.1;0.1064;0.8334;0.1276;81.155;267;329;62;0;0;305;92.71;2;330;334;99;99;4;332;334;0;567;1462
AT5G64260.1;XM_010522594.2;0.08322;0.9195;0.09051;81.877;253;309;50;2;6;275;89;1;306;306;100;100;1;306;306;0;512;1319
AT5G64270.1;XM_010522541.2;0.04939;0.841;0.05872;90.439;1154;1276;109;5;13;1211;94.91;1;1270;1270;100;100;1;1269;1269;0;2320;6012
AT5G64280.1;XM_010522553.2;0.1279;1.432;0.08937;78.036;437;560;112;4;11;494;88.21;1;550;550;100;100;1;559;559;0;876;2264
AT5G64290.1;XM_010548042.2;0.06882;1.256;0.0548;84.091;481;572;70;5;21;515;90.03;1;564;564;100;100;1;559;559;0;874;2259
AT5G64300.1;XM_010548044.1;0.09162;0.7362;0.1245;83.427;443;531;83;4;5;480;90.4;13;541;544;97;97;16;543;544;0;899;2324
AT5G64310.1;XM_010522524.1;0.2173;0.9509;0.2285;60.606;80;132;43;1;9;97;73.48;1;132;132;100;100;3;125;125;8.76e-25;92;227
AT5G64320.1;NewID_00104312;0.2121;1.023;0.2075;68.324;481;704;220;2;3;568;80.68;13;715;731;96;96;18;719;721;0;980;2533
AT5G64330.1;XM_010522511.2;0.0757;1.108;0.06831;79.603;601;755;110;15;44;641;84.9;2;747;747;99;99;1;720;720;0;1128;2917
AT5G64350.1;XM_010548048.2;0.0626;0.592;0.1058;88.496;100;113;13;0;0;106;93.81;1;113;113;100;100;1;113;113;1.72e-70;206;524
AT5G64360.2;XM_010549347.2;0.2147;0.7618;0.2819;60.297;284;471;150;8;37;338;71.76;8;465;465;98;98;1;447;447;0;518;1334
AT5G64370.1;XM_019203062.1;0.07493;0.6439;0.1164;86.902;345;397;52;0;0;369;92.95;13;409;409;97;97;5;401;401;0;712;1837
AT5G64380.1;XM_010548050.2;0.1177;0.8197;0.1436;79.951;327;409;76;4;6;357;87.29;1;405;405;100;100;35;441;441;0;643;1659
AT5G64390.3;NewID_00014623;0.2362;0.682;0.3463;57.931;504;870;279;13;87;608;69.89;12;857;867;98;98;12;818;826;0;928;2398
AT5G64410.1;XM_010522392.1;0.08233;1.091;0.07548;86.034;616;716;100;0;0;676;94.41;13;728;730;98;98;40;755;757;0;1314;3400
AT5G64420.1;NewID_00014612;0.1457;0.8049;0.181;72.665;957;1317;330;14;30;1097;83.3;1;1307;1307;100;100;1;1297;1297;0;1794;4646
AT5G64430.1;NewID_00013921;0.1543;1.324;0.1165;63.168;343;543;129;22;71;380;69.98;1;511;514;99;99;1;504;506;0;533;1373
AT5G64440.1;XM_010522316.2;0.1395;0.5698;0.2448;75.987;462;608;146;0;0;526;86.51;1;608;608;100;100;1;608;608;0;957;2475
AT5G64460.1;XM_010522333.1;0.1156;0.7151;0.1617;83.456;227;272;45;0;0;254;93.38;1;272;283;96;96;1;272;287;1.49e-178;493;1270
AT5G64460.11;XM_010522338.2;0.1272;0.754;0.1687;82.403;192;233;41;0;0;216;92.7;1;233;244;95;95;1;233;248;6.56e-150;418;1074
AT5G64470.2;XM_010548059.1;0.1211;0.6056;0.2;79.345;315;397;79;2;3;350;88.16;12;408;408;97;97;1;394;394;0;635;1638
AT5G64480.1;XM_010522290.2;0.2034;0.8865;0.2295;62.434;118;189;56;4;15;143;75.66;1;185;185;100;100;1;178;178;2.61e-65;199;505
AT5G64500.1;NewID_00014607;0.1387;0.6476;0.2142;76.2;365;479;109;3;5;423;88.31;10;483;485;98;98;27;505;554;0;759;1959
AT5G64510.1;XM_010549341.2;0.1327;0.9396;0.1412;74.312;324;436;95;6;17;370;84.86;1;425;425;100;100;1;430;430;0;613;1580
AT5G64520.5;XM_010548052.2;0.1573;0.864;0.1821;72.271;245;339;90;4;4;291;85.84;6;341;343;98;98;9;346;347;1.65e-180;503;1296
AT5G64530.1;XM_010548051.2;0.09983;0.8303;0.1202;83.957;157;187;28;2;2;169;90.37;2;188;188;99;99;10;194;194;2.12e-106;303;776
AT5G64550.1;XM_010522190.2;0.1326;1.163;0.114;70.047;449;641;125;17;67;491;76.6;1;617;635;97;97;1;598;618;0;783;2021
AT5G64570.1;XM_010548060.2;0.1101;1.019;0.108;79.615;621;780;146;4;13;696;89.23;19;785;785;98;98;3;782;782;0;1314;3401
AT5G64580.1;XM_010522132.1;0.0662;0.7092;0.09334;86.799;743;856;110;3;3;798;93.22;1;856;856;100;100;1;853;853;0;1495;3871
AT5G64600.1;XM_010522111.1;0.102;0.7219;0.1413;81.262;425;523;88;3;10;462;88.34;1;523;523;100;100;1;513;513;0;844;2181
AT5G64620.1;XM_010549337.2;0.2489;1.01;0.2463;58.857;103;175;68;2;4;132;75.43;1;175;181;97;97;1;171;178;1.83e-66;201;512
AT5G64630.2;NewID_00014595;0.09749;0.6634;0.1469;78.119;382;489;81;4;26;421;86.09;1;488;488;100;100;1;464;464;0;780;2013
AT5G64630.3;XM_010522076.1;0.1366;0.7537;0.1812;74.402;311;418;77;5;30;345;82.54;13;429;429;97;97;14;402;402;0;624;1610
AT5G64640.1;XM_010522045.2;0.142;0.9581;0.1482;73.102;443;606;145;5;18;505;83.33;1;603;603;100;100;1;591;591;0;876;2263
AT5G64650.1;XM_010522032.2;0.04485;0.7491;0.05987;91.925;148;161;13;0;0;157;97.52;1;161;161;100;100;1;161;161;1.53e-108;306;784
AT5G64660.1;XM_010548065.1;0.1382;1.005;0.1375;75.878;324;427;96;2;7;367;85.95;1;421;421;100;100;1;426;426;0;649;1673
AT5G64670.1;XM_010521983.2;0.09363;0.7619;0.1229;84.397;238;282;41;3;3;253;89.72;1;282;282;100;100;1;279;279;1.02e-167;466;1198
AT5G64680.1;NewID_00014589;0.3687;1.173;0.3143;48.404;91;188;87;2;10;122;64.89;1;178;204;87;87;1;188;205;1.56e-52;168;425
AT5G64690.1;XM_010521950.2;0.4885;2.692;0.1815;47.287;61;129;34;7;34;68;52.71;1;115;345;33;33;1;109;289;9.9e-14;71.2;173
AT5G64700.1;XM_010521938.2;0.1202;0.9425;0.1276;76.88;276;359;73;4;10;311;86.63;3;360;360;99;99;1;350;350;0;526;1354
AT5G64730.1;NewID_00015465;0.06601;0.9646;0.06843;87.96;263;299;36;0;0;282;94.31;2;300;300;99;99;4;302;302;0;552;1422
AT5G64740.1;XM_010549334.2;0.04652;0.8781;0.05298;89.309;969;1085;95;7;21;1015;93.55;1;1083;1085;99;99;1;1066;1069;0;1984;5139
AT5G64750.1;XM_010521851.2;0.2269;1.6;0.1418;52.558;226;430;128;19;76;265;61.63;1;384;392;98;98;1;400;405;4.76e-85;265;676
AT5G64770.1;XM_019203057.1;0.2505;0.7554;0.3316;53.571;45;84;33;3;6;54;64.29;1;79;80;99;99;21;103;106;5.87e-09;48.9;115
AT5G64780.1;XM_010521816.1;0.1956;1.216;0.1608;59.064;101;171;39;3;31;115;67.25;1;168;176;95;95;1;143;162;1.01e-60;186;472
AT5G64790.1;XM_010521800.1;0.1485;1.186;0.1253;77.119;364;472;106;2;2;411;87.08;1;472;486;97;97;1;470;484;0;769;1987
AT5G64810.1;XM_010521788.2;0.2265;0.8049;0.2814;62.105;118;190;56;5;16;140;73.68;1;190;195;97;97;1;174;184;8.52e-67;203;516
AT5G64813.1;NewID_00096921;0.07811;0.8022;0.09737;84.638;292;345;48;4;5;312;90.43;1;343;343;100;100;1;342;342;0;585;1509
AT5G64816.1;NewID_00015458;0.07464;1.549;0.04819;90.4;113;125;12;0;0;118;94.4;1;125;131;95;95;1;125;127;2.98e-80;232;592
AT5G64820.1;XM_010521737.2;0.2581;0.9002;0.2868;50.667;76;150;65;2;9;97;64.67;1;146;146;100;100;1;145;145;6.57e-43;139;350
AT5G64830.1;XM_010548080.2;0.2269;0.8504;0.2669;59.591;233;391;147;3;11;289;73.91;1;381;381;100;100;1;390;390;1.75e-157;448;1153
AT5G64840.1;XM_010521713.1;0.06461;0.8907;0.07253;87.914;611;695;81;2;3;651;93.67;1;693;693;100;100;1;694;694;0;1203;3112
AT5G64860.1;NewID_00091880;0.08912;0.6323;0.1409;81.655;454;556;99;1;3;497;89.39;22;577;577;96;96;4;556;556;0;939;2428
AT5G64880.1;XM_010521676.2;0.335;1.069;0.3133;52.326;90;172;66;7;16;122;70.93;1;170;172;99;99;1;158;160;6.3e-30;107;268
AT5G64920.1;XM_010531970.1;0.1876;1.302;0.1441;73.214;123;168;35;5;10;137;81.55;154;318;335;49;49;216;376;387;9.5e-78;243;621
AT5G64930.1;NewID_00091885;0.3457;1.125;0.3074;50.438;288;571;255;10;28;385;67.43;1;551;565;98;98;1;563;579;1.42e-165;483;1244
AT5G64940.1;NewID_00016036;0.07598;0.8376;0.0907;84.252;642;762;100;8;20;687;90.16;14;762;762;98;98;13;767;767;0;1255;3248
AT5G64950.1;XM_010532111.1;0.3139;0.9964;0.315;54.354;206;379;164;4;9;293;77.31;1;376;392;96;96;1;373;393;5.16e-145;417;1072
AT5G64970.1;NewID_00015444;0.1033;0.8248;0.1252;78.539;344;438;75;4;19;377;86.07;1;428;429;99;99;1;429;431;0;663;1710
AT5G64980.1;XM_010524401.2;0.3989;1.126;0.3542;47.249;146;309;134;8;29;178;57.61;58;344;345;83;83;16;317;321;1.74e-67;215;547
AT5G65000.1;NewID_00014538;0.06704;0.8248;0.08128;88.037;287;326;39;0;0;302;92.64;1;326;326;100;100;1;326;326;0;571;1472
AT5G65020.1;XM_010529308.1;0.1162;1.053;0.1104;86.735;255;294;38;1;1;272;92.52;25;318;318;92;92;21;313;313;0;528;1360
AT5G65030.1;XM_010529309.2;0.313;0.9145;0.3422;56.345;111;197;82;3;4;147;74.62;1;196;203;97;97;1;194;196;2.55e-69;210;535
AT5G65040.1;XM_010525029.2;0.2623;1.222;0.2147;51.111;69;135;45;2;21;85;62.96;1;114;114;100;100;1;135;135;4.37e-38;125;314
AT5G65060.1;XM_010549318.2;0.2952;0.7561;0.3904;58.794;117;199;77;4;5;147;73.87;1;195;197;99;99;1;198;200;5.37e-69;209;532
AT5G65070.1;XM_010521388.2;0.3177;0.8885;0.3576;55.882;114;204;83;4;7;153;75;1;199;201;99;99;1;202;204;6.23e-68;207;526
AT5G65090.1;XM_019204152.1;0.1133;1.164;0.09727;78.302;415;530;105;4;10;469;88.49;1;530;530;100;100;42;561;561;0;846;2186
AT5G65110.1;NewID_00014551;0.05641;0.9567;0.05896;89.796;616;686;68;2;2;653;95.19;8;693;693;99;99;7;690;690;0;1296;3353
AT5G65120.1;XM_010549320.2;0.2303;0.74;0.3112;51.233;187;365;119;10;59;226;61.92;1;314;318;99;99;1;357;358;4.25e-102;304;778
AT5G65130.2;XM_010521491.1;0.2799;1.584;0.1768;54.286;152;280;93;11;35;179;63.93;15;278;280;94;94;1;261;266;2.39e-82;249;635
AT5G65140.1;XM_010548105.2;0.09798;0.8619;0.1137;80.541;298;370;66;4;6;336;90.81;1;369;371;99;99;11;375;379;0;621;1602
AT5G65160.1;XM_010548102.1;0.1442;1.274;0.1132;69.032;428;620;135;15;57;489;78.87;1;594;594;100;100;1;589;589;0;806;2083
AT5G65165.1;XM_010549324.1;0.192;1.699;0.113;71.429;215;301;77;3;9;247;82.06;7;298;310;94;94;5;305;319;1.83e-163;458;1178
AT5G65170.1;XM_010549328.1;0.3725;1.015;0.367;41.514;181;436;148;24;107;225;51.61;1;363;363;100;100;1;402;402;2.9e-47;166;419
AT5G65200.1;XM_010535179.2;0.1309;1.262;0.1037;73.024;425;582;115;12;42;479;82.3;1;557;557;100;100;1;565;565;0;760;1963
AT5G65207.1;XM_019203083.1;0.371;0.9941;0.3732;55.128;43;78;29;4;6;52;66.67;1;74;74;100;100;1;76;76;2.78e-16;66.6;161
AT5G65210.1;NewID_00013880;0.07548;1.237;0.06101;85.135;315;370;50;3;5;341;92.16;1;369;369;100;100;1;366;366;0;658;1697
AT5G65220.1;XM_010525024.1;0.1264;1.101;0.1148;77.848;123;158;34;1;1;137;86.71;1;158;174;91;91;1;157;171;1.36e-75;224;570
AT5G65240.1;XM_010521139.2;0.1557;0.7597;0.205;76.421;457;598;139;2;2;505;84.45;11;608;608;98;98;12;607;607;0;900;2326
AT5G65250.1;XM_010521098.2;0.2;0.79;0.2531;64.364;177;275;78;5;20;213;77.45;1;271;301;90;90;1;259;262;1.16e-110;322;824
AT5G65270.1;XM_010521071.2;0.05121;0.9756;0.05249;91.63;208;227;18;1;1;214;94.27;1;227;227;100;100;1;226;226;1.06e-152;423;1088
AT5G65280.1;XM_010521052.2;0.1183;0.8895;0.133;76.888;336;437;90;5;11;369;84.44;1;434;434;100;100;1;429;429;0;659;1700
AT5G65290.1;XM_010521032.1;0.08061;0.7022;0.1148;83.721;612;731;102;5;17;660;90.29;1;723;734;99;99;1;722;737;0;1236;3198
