query_id;subject_id;dN;dS;dNdS;perc_identity;num_ident_matches;alig_length;mismatches;gap_openings;n_gaps;pos_match;ppos;q_start;q_end;q_len;qcov;qcovhsp;s_start;s_end;s_len;evalue;bit_score;score_raw
ENST00000449309;ENSPPAT00000028838;0.002894;0.01326;0.2183;99.303;570;574;4;0;0;571;99.48;1;574;574;100;100;1;574;574;0;1173;3034
ENST00000449313;ENSPPAT00000031949;0.003767;0.01122;0.3357;99.237;780;786;6;0;0;783;99.62;1;786;786;100;100;1;786;786;0;1556;4030
ENST00000449349;ENSPPAT00000058825;0.006017;0;NA;98.837;255;258;3;0;0;255;98.84;2;259;259;99;99;4;261;261;0;525;1351
ENST00000449354;ENSPPAT00000055795;0.002742;0.02165;0.1267;99.315;145;146;1;0;0;145;99.32;1;146;146;100;100;1;146;146;5.95e-106;298;764
ENST00000449356;ENSPPAT00000037386;0.0558;0.1564;0.3568;98.02;99;101;2;0;0;100;99.01;1;101;113;89;89;1;101;150;7.62e-69;203;517
ENST00000449465;ENSPPAT00000032061;0;0.009798;0;100;99;99;0;0;0;99;100;1;99;99;100;100;1;99;99;2.24e-64;189;481
ENST00000449471;ENSPPAT00000019476;0;0.007595;0;100;136;136;0;0;0;136;100;1;136;136;100;100;1;136;136;4.95e-98;278;710
ENST00000449498;ENSPPAT00000039533;0.002081;0.02262;0.09199;99.474;189;190;1;0;0;190;100;1;190;190;100;100;7;196;196;4.37e-141;391;1004
ENST00000449508;ENSPPAT00000056638;0;0.0107;0;100;98;98;0;0;0;98;100;1;98;98;100;100;1;98;98;2.76e-68;199;507
ENST00000449534;ENSPPAT00000037177;0.03302;0.07435;0.4441;92.101;548;595;27;4;20;554;93.11;13;605;605;98;98;13;589;589;0;1013;2620
ENST00000449549;ENSPPAT00000001985;0.007228;0.01108;0.6526;98.511;397;403;6;0;0;398;98.76;1;403;403;100;100;1;403;403;0;790;2040
ENST00000449599;ENSPPAT00000044898;0.0006058;0.01982;0.03057;96.317;680;706;1;3;25;680;96.32;1;706;706;100;100;1;681;681;0;1371;3549
ENST00000449606;ENSPPAT00000032549;0.004732;0.02333;0.2028;99.046;519;524;5;0;0;522;99.62;1;524;524;100;100;1;524;524;0;1069;2764
ENST00000449653;ENSPPAT00000031239;0;0.03171;0;100;222;222;0;0;0;222;100;1;222;222;100;100;1;222;222;6.24e-167;459;1180
ENST00000449677;ENSPPAT00000061757;0.001689;0.02178;0.07756;99.623;528;530;2;0;0;528;99.62;1;530;530;100;100;1;530;530;0;1102;2849
ENST00000449683;ENSPPAT00000050663;0.005028;0.06672;0.07536;97.938;95;97;2;0;0;96;98.97;3;99;99;98;98;7;103;103;6.77e-66;194;492
ENST00000449723;ENSPPAT00000059707;0;0;NA;100;147;147;0;0;0;147;100;1;147;147;100;100;1;147;147;4.52e-101;286;732
ENST00000449733;ENSPPAT00000042899;0.0006508;0.009275;0.07017;99.87;767;768;1;0;0;767;99.87;1;768;768;100;100;1;768;768;0;1588;4111
ENST00000449735;ENSPPAT00000056326;0.04862;0.09507;0.5115;98.214;110;112;2;0;0;112;100;1;112;121;93;93;1;112;123;9.32e-77;223;567
ENST00000449740;ENSPPAT00000039183;0.005797;0.0162;0.3577;98.813;333;337;4;0;0;335;99.41;1;337;337;100;100;1;337;337;0;687;1774
ENST00000449742;ENSPPAT00000014257;0.01177;0.02326;0.5058;96.68;466;482;10;1;6;469;97.3;1;482;482;100;100;1;476;476;0;949;2454
ENST00000449753;ENSPPAT00000035783;0.02184;0.02594;0.8419;96.25;462;480;16;1;2;470;97.92;1;480;482;99;99;9;486;491;0;952;2462
ENST00000449762;ENSPPAT00000023020;0.001844;0.01443;0.1278;99.539;216;217;1;0;0;216;99.54;1;217;217;100;100;1;217;217;1.49e-161;445;1144
ENST00000449793;ENSPPAT00000039002;0.01048;0.006023;1.739;97.859;320;327;7;0;0;322;98.47;1;327;327;100;100;1;327;327;0;632;1629
ENST00000449802;ENSPPAT00000059300;0.004955;0.01166;0.4251;99.07;2662;2687;23;2;2;2677;99.63;10;2695;2695;99;99;1;2686;2686;0;5531;14348
ENST00000449822;ENSPPAT00000014833;0.003108;0.009452;0.3288;99.381;321;323;2;0;0;321;99.38;1;323;323;100;100;1;323;323;0;649;1675
ENST00000449844;ENSPPAT00000058007;0.003179;0.01251;0.2541;99.323;587;591;4;0;0;588;99.49;1;591;591;100;100;1;591;591;0;1168;3022
ENST00000449850;ENSPPAT00000060440;6e-04;0.007558;0.07939;99.757;822;824;1;1;1;822;99.76;1;824;824;100;100;1;823;823;0;1719;4453
ENST00000449862;ENSPPAT00000035962;0;0;NA;100;250;250;0;0;0;250;100;1;250;250;100;100;1;250;250;0;516;1328
ENST00000449870;ENSPPAT00000058707;0.001671;0.01133;0.1476;99.666;896;899;3;0;0;897;99.78;1;899;899;100;100;1;899;899;0;1832;4746
ENST00000449880;ENSPPAT00000019675;0.003474;0.01536;0.2262;99.28;1793;1806;13;0;0;1800;99.67;1;1806;1806;100;100;1;1806;1806;0;3723;9654
ENST00000449900;ENSPPAT00000037349;0.00653;0;NA;98.734;78;79;1;0;0;79;100;1;79;79;100;100;1;79;79;5.39e-52;157;396
ENST00000449901;ENSPPAT00000059573;0.00271;0.004013;0.6754;99.42;514;517;3;0;0;515;99.61;1;517;517;100;100;1;517;517;0;1059;2739
ENST00000449912;ENSPPAT00000037371;0.001617;0.008832;0.1831;99.653;2011;2018;7;0;0;2013;99.75;1;2018;2018;100;100;1;2018;2018;0;4210;10918
ENST00000449924;ENSPPAT00000047844;0.001325;0.01102;0.1201;98.688;376;381;1;1;4;377;98.95;1;381;381;100;100;1;377;377;0;756;1952
ENST00000449938;ENSPPAT00000035533;0.006376;0.03344;0.1907;98.723;541;548;6;1;1;541;98.72;1;548;549;99;99;1;547;599;0;1114;2882
ENST00000449956;ENSPPAT00000034447;0.00574;0.005695;1.008;98.765;880;891;11;0;0;883;99.1;1;891;891;100;100;1;891;891;0;1826;4730
ENST00000449969;ENSPPAT00000041990;0.005694;0.0137;0.4156;98.235;1113;1133;13;2;7;1116;98.5;1;1130;1130;100;100;1;1129;1129;0;2286;5923
ENST00000449977;ENSPPAT00000038460;0.003729;0.01486;0.2509;99.27;136;137;1;0;0;136;99.27;1;137;137;100;100;1;137;137;3.59e-98;278;711
ENST00000449985;ENSPPAT00000061619;0;0;NA;100;36;36;0;0;0;36;100;1;36;36;100;100;1;36;36;2.51e-19;71.6;174
ENST00000449992;ENSPPAT00000052101;0;0.00206;0;100;502;502;0;0;0;502;100;1;502;502;100;100;1;502;502;0;1046;2705
ENST00000450045;ENSPPAT00000030925;0;0.01339;0;100;152;152;0;0;0;152;100;1;152;152;100;100;1;152;152;1.33e-110;311;796
ENST00000450049;ENSPPAT00000033633;0.003966;0.01565;0.2534;99.222;255;257;2;0;0;256;99.61;1;257;257;100;100;1;257;257;0;524;1349
ENST00000450052;ENSPPAT00000051376;0.0153;0.02276;0.6722;96.857;339;350;11;0;0;347;99.14;1;350;350;100;100;1;350;350;0;693;1789
ENST00000450053;ENSPPAT00000065183;0.01161;0.02176;0.5338;97.925;2690;2747;44;6;13;2702;98.36;10;2755;2755;99;99;1;2735;2735;0;5432;14091
ENST00000450067;ENSPPAT00000055221;0.006691;0.01976;0.3386;98.727;543;550;7;0;0;546;99.27;1;550;550;100;100;1;550;550;0;1106;2860
ENST00000450089;ENSPPAT00000043262;0.001229;0.003121;0.3936;99.686;317;318;1;0;0;317;99.69;1;318;318;100;100;1;318;318;0;654;1687
ENST00000450095;ENSPPAT00000048304;0.005599;0.01057;0.5297;98.524;267;271;3;1;1;268;98.89;1;271;271;100;100;1;270;270;0;545;1405
ENST00000450123;ENSPPAT00000034225;0.001528;0.01719;0.08888;99.693;649;651;2;0;0;650;99.85;1;651;651;100;100;1;651;651;0;1339;3465
ENST00000450169;ENSPPAT00000004221;0;0.02159;0;100;92;92;0;0;0;92;100;1;92;92;100;100;1;92;92;3.33e-62;184;466
ENST00000450198;ENSPPAT00000055454;0.000544;0.03597;0.01512;88.309;1405;1591;43;7;143;1412;88.75;1;1515;1515;100;100;1;1524;1524;0;2787;7224
ENST00000450214;ENSPPAT00000057165;0;0;NA;100;143;143;0;0;0;143;100;1;143;143;100;100;1;143;143;3.39e-104;294;752
ENST00000450256;ENSPPAT00000035013;0.004839;0.009505;0.5091;99.057;105;106;1;0;0;105;99.06;1;106;106;100;100;1;106;106;1.27e-72;211;537
ENST00000450269;ENSPPAT00000062768;0.00511;0.0235;0.2174;98.973;289;292;3;0;0;291;99.66;1;292;292;100;100;1;292;292;0;568;1464
ENST00000450272;ENSPPAT00000052966;0.003165;0;NA;99.375;159;160;1;0;0;160;100;1;160;160;100;100;1;160;160;1.1e-112;317;811
ENST00000450313;ENSPPAT00000036854;0.0136;0.04378;0.3107;96.751;536;554;8;2;10;539;97.29;4;550;550;99;99;4;554;554;0;1083;2800
ENST00000450333;ENSPPAT00000061361;0.002766;0.00754;0.3669;99.469;375;377;2;0;0;375;99.47;1;377;377;100;100;1;377;377;0;746;1926
ENST00000450403;ENSPPAT00000058064;0.000642;0.003185;0.2016;99.678;620;622;1;1;1;621;99.84;1;621;621;100;100;1;622;622;0;1264;3271
ENST00000450428;ENSPPAT00000061717;0;0.0117;0;99.065;212;214;2;0;0;212;99.07;248;461;461;74;46;123;336;336;5.54e-141;407;1047
ENST00000450446;ENSPPAT00000063290;0;0.007956;0;100;130;130;0;0;0;130;100;1;130;130;100;100;1;130;130;1.8e-89;255;652
ENST00000450448;ENSPPAT00000025650;0.008531;0.006423;1.328;98.305;290;295;5;0;0;292;98.98;1;295;295;100;100;1;295;295;0;557;1436
ENST00000450454;ENSPPAT00000065760;0;0.01176;0;100;349;349;0;0;0;349;100;1;349;349;100;100;1;349;349;0;716;1849
ENST00000450456;ENSPPAT00000066010;0.004328;0.005191;0.8337;99.029;204;206;2;0;0;204;99.03;1;206;206;100;100;1;206;206;4.1e-148;410;1053
ENST00000450471;ENSPPAT00000031666;0.005414;0.01866;0.2901;98.837;425;430;5;0;0;426;99.07;1;430;430;100;100;1;430;430;0;880;2275
ENST00000450485;ENSPPAT00000029330;0.002229;0.008765;0.2544;99.471;1129;1135;5;1;1;1132;99.74;1;1135;1135;100;100;1;1134;1134;0;2318;6008
ENST00000450501;ENSPPAT00000029791;0.05255;0.1679;0.313;95.082;58;61;2;1;1;59;96.72;1;61;63;97;97;1;60;78;1.43e-32;107;267
ENST00000450523;ENSPPAT00000057222;0.002544;0.0232;0.1097;97.483;426;437;2;1;9;426;97.48;1;428;428;100;100;1;437;437;0;851;2199
ENST00000450525;ENSPPAT00000052386;0;0.01015;0;100;411;411;0;0;0;411;100;1;411;411;100;100;1;411;411;0;855;2208
ENST00000450542;ENSPPAT00000050780;0;0;NA;100;35;35;0;0;0;35;100;1;35;35;100;100;1;35;35;3.13e-18;68.9;167
ENST00000450565;ENSPPAT00000040397;0.05166;0.05759;0.897;90.395;160;177;17;0;0;164;92.66;1;177;177;100;100;1;177;177;1.08e-102;293;749
ENST00000450639;ENSPPAT00000056963;0.01209;0;NA;97.333;73;75;2;0;0;74;98.67;1;75;75;100;100;1;75;75;3.43e-50;152;383
ENST00000450649;ENSPPAT00000045523;0.01165;0.02871;0.4059;97.041;787;811;17;2;7;790;97.41;2;808;808;99;99;1;808;808;0;1603;4152
ENST00000450660;ENSPPAT00000025395;0;0.005734;0;100;178;178;0;0;0;178;100;1;178;178;100;100;1;178;178;8.76e-132;366;940
ENST00000450689;ENSPPAT00000046516;0.02009;0.04068;0.4938;96.45;951;986;23;1;12;958;97.16;27;1012;1030;96;96;6;979;983;0;1960;5077
ENST00000450733;ENSPPAT00000065308;0.002805;0.009892;0.2836;99.46;1105;1111;6;0;0;1107;99.64;1;1111;1111;100;100;1;1111;1111;0;2240;5804
ENST00000450753;ENSPPAT00000046589;0.006535;0;NA;98.718;231;234;3;0;0;232;99.15;1;234;234;100;100;1;234;234;4.92e-174;478;1229
ENST00000450756;ENSPPAT00000040797;0;0.05804;0;100;68;68;0;0;0;68;100;1;68;68;100;100;1;68;68;2.86e-44;136;343
ENST00000450816;ENSPPAT00000055906;0.003772;0.008197;0.4602;99.167;238;240;2;0;0;239;99.58;1;240;240;100;100;1;240;240;4.15e-179;491;1264
ENST00000450845;ENSPPAT00000043432;0;0.004939;0;100;206;206;0;0;0;206;100;1;206;206;100;100;1;206;206;5.7e-147;407;1046
ENST00000450849;ENSPPAT00000060417;0.002418;0.01944;0.1244;99.462;370;372;2;0;0;370;99.46;1;372;372;100;100;1;372;372;0;758;1958
ENST00000450877;ENSPPAT00000047291;0.01187;0;NA;96.61;114;118;3;1;1;116;98.31;1;118;158;75;75;1;117;117;4.56e-79;230;586
ENST00000450879;ENSPPAT00000053391;0.003381;0.007232;0.4676;99.118;899;907;7;1;1;901;99.34;1;907;907;100;100;1;906;906;0;1812;4693
ENST00000450892;ENSPPAT00000055047;0.01905;0.04095;0.4653;89.477;1590;1777;57;12;130;1606;90.38;1;1776;1776;100;100;1;1648;1648;0;3026;7845
ENST00000450895;ENSPPAT00000044003;0.01406;0.04258;0.3302;97.143;136;140;4;0;0;137;97.86;1;140;140;100;100;1;140;140;1.02e-98;280;715
ENST00000450950;ENSPPAT00000014968;0.04255;0.08143;0.5225;98.734;78;79;1;0;0;79;100;1;79;84;94;94;1;79;88;1.48e-56;169;427
ENST00000450966;ENSPPAT00000066081;0.00394;0.01705;0.2312;99.038;1236;1248;11;1;1;1241;99.44;1;1248;1248;100;100;1;1247;1247;0;2552;6614
ENST00000450979;ENSPPAT00000024174;0.01291;0.03498;0.369;97.041;492;507;15;0;0;497;98.03;1;507;507;100;100;1;507;507;0;1038;2685
ENST00000451013;ENSPPAT00000039481;0.01729;0.03942;0.4386;96.74;920;951;22;3;9;924;97.16;1;950;950;100;100;1;943;943;0;1888;4891
ENST00000451025;ENSPPAT00000060114;0.004631;0.009945;0.4656;99.023;304;307;3;0;0;305;99.35;1;307;307;100;100;1;307;307;0;629;1622
ENST00000451053;ENSPPAT00000041765;0.002158;0.03232;0.06676;99.465;186;187;1;0;0;186;99.47;1;187;187;100;100;1;187;187;1.53e-136;379;973
ENST00000451060;ENSPPAT00000049943;0.002372;0.008942;0.2653;95.672;420;439;2;1;17;421;95.9;1;439;439;100;100;1;422;422;0;846;2186
ENST00000451102;ENSPPAT00000049462;0.008929;0.01939;0.4606;98.052;302;308;6;0;0;304;98.7;1;308;308;100;100;1;308;308;0;621;1602
ENST00000451127;ENSPPAT00000036131;0.01021;0.01814;0.5629;98.013;148;151;3;0;0;149;98.68;1;151;151;100;100;1;151;151;5.3e-106;299;765
ENST00000451137;ENSPPAT00000048640;0.001042;0.00261;0.3992;99.738;381;382;1;0;0;382;100;1;382;382;100;100;1;382;382;0;779;2012
ENST00000451157;ENSPPAT00000049473;0.009162;0.02658;0.3448;98.227;277;282;5;0;0;279;98.94;1;282;283;99;99;1;282;283;0;573;1478
ENST00000451172;ENSPPAT00000066061;0.00252;0.006341;0.3974;99.375;159;160;1;0;0;159;99.38;1;160;160;100;100;1;160;160;7.55e-115;322;825
ENST00000451195;ENSPPAT00000020931;0.003158;0.01259;0.2509;98.758;159;161;1;1;1;159;98.76;8;168;168;96;96;2;161;161;3.31e-109;308;789
ENST00000451196;ENSPPAT00000023406;0.0114;0.03488;0.3269;93.73;299;319;7;2;13;301;94.36;15;333;333;96;96;1;306;306;0;597;1538
ENST00000451218;ENSPPAT00000013193;0.01641;0.06086;0.2697;97.647;332;340;7;1;1;335;98.53;1;340;340;100;100;1;339;339;0;691;1782
ENST00000451237;ENSPPAT00000058120;0.003332;0.008487;0.3926;91.821;348;379;2;1;29;349;92.08;1;379;379;100;100;1;350;350;0;680;1754
ENST00000451251;ENSPPAT00000001155;0.003686;0.005368;0.6866;99.238;521;525;4;0;0;521;99.24;1;525;525;100;100;1;525;525;0;1052;2721
ENST00000451256;ENSPPAT00000055163;0.01245;0.01093;1.139;97.333;438;450;12;0;0;443;98.44;1;450;450;100;100;1;450;450;0;895;2312
ENST00000451261;ENSPPAT00000005758;0.00892;0.03288;0.2713;97.943;619;632;12;1;1;624;98.73;1;632;632;100;100;1;631;631;0;1284;3323
ENST00000451275;ENSPPAT00000048508;0.001785;0.002309;0.7731;99.543;436;438;2;0;0;438;100;1;438;438;100;100;1;438;438;0;890;2300
ENST00000451288;ENSPPAT00000062837;0.008976;0.02528;0.355;95.846;323;337;7;2;7;324;96.14;1;337;337;100;100;1;330;330;0;657;1696
ENST00000451315;ENSPPAT00000033328;0;0.01617;0;100;258;258;0;0;0;258;100;1;258;258;100;100;1;258;258;0;519;1337
ENST00000451324;ENSPPAT00000043187;0;0.01098;0;100;371;371;0;0;0;371;100;1;371;371;100;100;1;371;371;0;776;2003
ENST00000451346;ENSPPAT00000046573;0.01372;0;NA;97.143;170;175;5;0;0;172;98.29;1;175;175;100;100;1;175;175;1.23e-125;350;899
ENST00000451385;ENSPPAT00000034100;0.007744;0.006369;1.216;98.182;162;165;3;0;0;162;98.18;1;165;165;100;100;1;165;165;5.31e-123;343;880
ENST00000451402;ENSPPAT00000006196;0;0.002972;0;100;343;343;0;0;0;343;100;1;343;343;100;100;1;343;343;0;714;1842
ENST00000451445;ENSPPAT00000063227;0;0.008293;0;100;497;497;0;0;0;497;100;1;497;497;100;100;1;497;497;0;1037;2681
ENST00000451463;ENSPPAT00000052388;0.01316;0.2146;0.06131;100;81;81;0;0;0;81;100;1;81;84;96;96;1;81;96;3.63e-54;163;412
ENST00000451578;ENSPPAT00000050405;0.009434;0;NA;97.849;182;186;4;0;0;184;98.92;1;186;186;100;100;1;186;186;2.71e-129;361;926
ENST00000451604;ENSPPAT00000046808;0.007675;0.02904;0.2643;98.564;755;766;9;1;2;758;98.96;1;764;764;100;100;1;766;766;0;1545;4001
ENST00000451613;ENSPPAT00000039249;0.003225;0.003592;0.898;97.203;834;858;6;2;18;836;97.44;1;858;858;100;100;1;840;840;0;1697;4394
ENST00000451623;ENSPPAT00000058520;0.02352;0.09646;0.2438;93.355;281;301;10;3;10;284;94.35;6;305;306;98;98;1;292;315;2.63e-172;480;1235
ENST00000451674;ENSPPAT00000048004;0.002387;0.009686;0.2464;99.526;210;211;1;0;0;211;100;1;211;211;100;100;1;211;211;1.84e-153;424;1089
ENST00000451794;ENSPPAT00000043487;0.006769;0.007702;0.8789;98.479;259;263;4;0;0;261;99.24;1;263;263;100;100;1;263;263;0;523;1348
ENST00000451834;ENSPPAT00000061434;0.001977;0.004257;0.4644;99.02;707;714;3;2;4;708;99.16;1;711;711;100;100;1;713;713;0;1441;3730
ENST00000451876;ENSPPAT00000064408;0.00236;0;NA;99.528;211;212;1;0;0;211;99.53;1;212;212;100;100;1;212;212;8.57e-159;437;1125
ENST00000451882;ENSPPAT00000042364;0.006667;0;NA;98.276;57;58;1;0;0;57;98.28;18;75;75;77;77;1;58;58;1.1e-34;112;281
ENST00000451899;ENSPPAT00000037277;0.01481;0.02919;0.5074;96.564;534;553;11;3;8;538;97.29;1;550;550;100;100;1;548;548;0;1088;2815
ENST00000451957;ENSPPAT00000034579;0.001413;0.01031;0.137;99.725;363;364;1;0;0;363;99.73;1;364;364;100;100;1;364;364;0;737;1902
ENST00000452025;ENSPPAT00000045644;0.001775;0.004689;0.3786;99.558;225;226;1;0;0;225;99.56;1;226;226;100;100;1;226;226;2.34e-170;468;1204
ENST00000452027;ENSPPAT00000060549;0.05573;0.09328;0.5974;99.587;241;242;1;0;0;241;99.59;21;262;262;92;92;24;265;265;1.22e-171;474;1220
ENST00000452106;ENSPPAT00000058635;0.01523;0.03331;0.4571;97.716;599;613;13;1;1;602;98.21;1;613;615;99;99;1;612;637;0;1235;3196
ENST00000452135;ENSPPAT00000053013;0;0.01747;0;100;425;425;0;0;0;425;100;1;425;425;100;100;1;425;425;0;889;2296
ENST00000452137;ENSPPAT00000049305;0.003145;0;NA;99.27;136;137;1;0;0;136;99.27;1;137;137;100;100;1;137;137;1.04e-90;259;662
ENST00000452168;ENSPPAT00000048966;0.001933;0.0108;0.179;99.617;1041;1045;4;0;0;1042;99.71;1;1045;1045;100;100;1;1045;1045;0;2139;5543
ENST00000452191;ENSPPAT00000042415;0.007448;0;NA;97.872;184;188;3;1;1;187;99.47;1;188;188;100;100;1;187;187;1.06e-129;362;929
ENST00000452236;ENSPPAT00000029321;0.003677;0.006974;0.5272;99.17;1315;1326;11;0;0;1321;99.62;1;1326;1326;100;100;1;1326;1326;0;2733;7085
ENST00000452248;ENSPPAT00000059672;0;0.00642;0;100;312;312;0;0;0;312;100;1;312;312;100;100;1;312;312;0;622;1605
ENST00000452268;ENSPPAT00000037222;0;0.01367;0;100;77;77;0;0;0;77;100;1;77;77;100;100;1;77;77;8.81e-53;159;401
ENST00000452270;ENSPPAT00000030550;0;0;NA;100;104;104;0;0;0;104;100;1;104;104;100;100;1;104;104;1.36e-74;216;549
ENST00000452281;ENSPPAT00000056763;0;0.005362;0;100;194;194;0;0;0;194;100;1;194;194;100;100;1;194;194;8.92e-143;395;1016
ENST00000452291;ENSPPAT00000034703;0.01952;0.0192;1.017;96.5;193;200;7;0;0;197;98.5;1;200;200;100;100;1;200;200;2.58e-142;395;1014
ENST00000452293;ENSPPAT00000058606;0.005094;0.01894;0.2689;99.029;102;103;1;0;0;102;99.03;1;103;103;100;100;1;103;103;1.45e-63;188;477
ENST00000452315;ENSPPAT00000062010;0.0009222;0.01456;0.06333;99.769;431;432;1;0;0;431;99.77;1;432;432;100;100;1;432;432;0;896;2315
ENST00000452323;ENSPPAT00000064614;0.003712;0.009564;0.3882;99.258;535;539;4;0;0;538;99.81;1;539;539;100;100;1;539;539;0;1122;2902
ENST00000452335;ENSPPAT00000009656;0.01238;0.01245;0.9946;95.288;546;573;15;2;12;555;96.86;7;579;579;99;99;1;561;561;0;1115;2885
ENST00000452346;ENSPPAT00000061164;0.004418;0.01375;0.3214;97.275;821;844;9;1;14;824;97.63;1;844;844;100;100;1;830;830;0;1696;4391
ENST00000452357;ENSPPAT00000036047;0.03479;0.04185;0.8312;96.056;341;355;13;1;1;344;96.9;1;354;365;97;97;1;355;373;0;702;1813
ENST00000452358;ENSPPAT00000053657;0.01399;0.01899;0.7364;98.113;156;159;3;0;0;158;99.37;104;262;262;61;61;3;161;161;9.41e-112;318;816
ENST00000452374;ENSPPAT00000050145;0.00329;0;NA;99.363;156;157;1;0;0;157;100;1;157;157;100;100;1;157;157;4.32e-111;312;800
ENST00000452385;ENSPPAT00000052724;0.03658;0.06522;0.5609;95.283;101;106;5;0;0;104;98.11;1;106;107;99;99;1;106;108;1.23e-70;206;524
ENST00000452400;ENSPPAT00000039381;0.0005439;0.003511;0.1549;99.863;1463;1465;2;0;0;1464;99.93;1;1465;1465;100;100;1;1465;1465;0;2996;7768
ENST00000452404;ENSPPAT00000050272;0;0.01532;0;100;139;139;0;0;0;139;100;1;139;139;100;100;1;139;139;3.42e-99;281;718
ENST00000452443;ENSPPAT00000035031;0.004817;0.01544;0.312;99.011;701;708;7;0;0;703;99.29;4;711;711;99;99;1;708;708;0;1457;3773
ENST00000452446;ENSPPAT00000038307;0;0.01876;0;100;147;147;0;0;0;147;100;1;147;147;100;100;1;147;147;1.29e-101;288;736
ENST00000452449;ENSPPAT00000038288;0.002884;0.01214;0.2376;99.429;1393;1401;8;0;0;1395;99.57;1;1401;1401;100;100;1;1401;1401;0;2861;7416
ENST00000452451;ENSPPAT00000052366;0.006844;0.02241;0.3054;93.255;553;593;9;1;31;555;93.59;1;593;593;100;100;1;562;562;0;1112;2876
ENST00000452455;ENSPPAT00000032367;0.00518;0.01683;0.3078;95.939;1134;1182;5;2;43;1137;96.19;1;1157;1174;99;99;1;1164;1172;0;2318;6007
ENST00000452464;ENSPPAT00000044027;0.002663;0.01261;0.2111;99.405;334;336;2;0;0;336;100;1;336;336;100;100;1;336;336;0;695;1794
ENST00000452490;ENSPPAT00000050525;0.001765;0.02307;0.0765;99.642;278;279;1;0;0;278;99.64;1;279;279;100;100;1;279;279;0;582;1500
ENST00000452510;ENSPPAT00000052798;0;0.01013;0;99.903;1032;1033;0;1;1;1032;99.9;1;1033;1033;100;100;1;1032;1032;0;2102;5445
ENST00000452555;ENSPPAT00000029802;0;0.009214;0;100;422;422;0;0;0;422;100;1;422;422;100;100;1;422;422;0;830;2145
ENST00000452576;ENSPPAT00000050460;0.01098;0.01228;0.8945;95.625;1246;1303;30;1;27;1257;96.47;1;1303;1303;100;100;1;1276;1276;0;2572;6666
ENST00000452588;ENSPPAT00000051953;0.002007;0.008037;0.2497;97.137;950;978;4;1;24;951;97.24;1;978;978;100;100;1;954;954;0;1843;4774
ENST00000452611;ENSPPAT00000056553;0;0.02239;0;100;386;386;0;0;0;386;100;1;386;386;100;100;1;386;386;0;807;2084
ENST00000452647;ENSPPAT00000042042;0.01413;0.03957;0.3572;97.959;96;98;2;0;0;96;97.96;1;98;98;100;100;1;98;98;1.47e-65;192;489
ENST00000452648;ENSPPAT00000060310;0.000897;0.01196;0.075;99.822;562;563;1;0;0;562;99.82;1;563;563;100;100;1;563;563;0;1130;2924
ENST00000452655;ENSPPAT00000026035;0;0.02654;0;100;119;119;0;0;0;119;100;1;119;119;100;100;1;119;119;6.24e-86;246;627
ENST00000452681;ENSPPAT00000043091;0.002154;0.004882;0.4413;99.524;418;420;2;0;0;420;100;1;420;420;100;100;1;420;420;0;874;2259
ENST00000452755;ENSPPAT00000011578;0.005931;0.005828;1.018;98.75;632;640;8;0;0;634;99.06;1;640;640;100;100;1;640;640;0;1283;3319
ENST00000452783;ENSPPAT00000060204;0.008055;0.01866;0.4316;98.243;671;683;12;0;0;677;99.12;1;683;683;100;100;1;683;683;0;1390;3599
ENST00000452790;ENSPPAT00000032142;0.001746;0.01856;0.09409;99.558;450;452;2;0;0;450;99.56;1;452;452;100;100;1;452;452;0;924;2387
ENST00000452875;ENSPPAT00000063730;0;0;NA;100;69;69;0;0;0;69;100;1;69;69;100;100;1;69;69;2.49e-46;142;357
ENST00000452898;ENSPPAT00000050169;0.01662;0.08277;0.2008;95.921;776;809;1;2;32;777;96.04;46;854;854;95;95;154;930;930;0;1600;4143
ENST00000452906;ENSPPAT00000030555;0.004485;0.03197;0.1403;99.074;107;108;1;0;0;107;99.07;1;108;108;100;100;1;108;108;4.28e-75;217;553
ENST00000452929;ENSPPAT00000049040;0;0.004707;0;100;619;619;0;0;0;619;100;1;619;619;100;100;1;619;619;0;1274;3296
ENST00000452935;ENSPPAT00000047248;0.0008771;0.001811;0.4843;99.823;565;566;1;0;0;566;100;1;566;566;100;100;1;566;566;0;1180;3053
ENST00000452975;ENSPPAT00000035984;0.02344;0.03565;0.6575;94.819;183;193;7;1;3;184;95.34;1;190;190;100;100;1;193;193;5.04e-128;358;918
ENST00000452991;ENSPPAT00000051962;0;0.04331;0;100;94;94;0;0;0;94;100;1;94;94;100;100;1;94;94;1.22e-63;187;475
ENST00000453000;ENSPPAT00000056771;0.001657;0.01018;0.1627;99.023;304;307;1;1;2;304;99.02;1;307;307;100;100;1;305;305;0;618;1593
ENST00000453029;ENSPPAT00000014714;0.01237;0.0151;0.819;91.667;187;204;6;2;11;190;93.14;1;204;204;100;100;1;193;193;7.02e-133;371;952
ENST00000453046;ENSPPAT00000045071;0.005859;0.0134;0.4374;98.649;73;74;1;0;0;73;98.65;1;74;74;100;100;1;74;74;5.75e-46;141;356
ENST00000453097;ENSPPAT00000041503;0.000452;0.005652;0.07997;99.909;1093;1094;1;0;0;1093;99.91;1;1094;1094;100;100;1;1094;1094;0;2260;5856
